N,time
76,1
76,1
76,1
76,1
76,1
76,15
76,255
76,1
76,13311
76,1
76,1
76,1
76,100351
76,1
76,127
76,1
76,1
76,1
76,1
76,1
76,127
76,1
76,7
76,127
76,255
76,127
76,12287
76,1
76,1
76,1
76,100351
76,255
76,1
76,127
76,1
76,1
76,1
76,63
76,1
76,15
76,1
76,1
76,1
76,1
76,127
76,31
76,12287
76,63
76,1
76,1
76,99327
76,1
76,63
76,1
76,1
76,1
76,1
76,1
76,1
76,1
76,1
76,1
76,1
76,1
76,1
76,63
76,12287
76,63
76,1
76,127
76,97279
76,1
76,63
76,1
76,15
76,1
76,127
76,1
76,127
76,1
76,1
76,255
76,1
76,127
76,12287
76,63
76,1
76,127
76,96255
76,1
76,127
76,1
76,1
76,1
76,1
76,127
76,1
76,63
76,1
76,1
76,1
76,127
76,1
76,1
76,255
76,1
76,11263
76,1
76,94207
76,1
76,1
76,1
76,1
76,1
76,1
76,1
76,1
76,1
76,1
76,1
76,1
76,127
76,1
76,1
76,127
76,1
76,10239
76,1
76,92159
76,1
76,63
76,1
76,1
76,1
76,1
76,1
76,1
76,1
76,1
76,1
76,1
76,1
76,1
76,1
76,1
76,127
76,9215
76,1
76,90111
76,1
76,1023
76,1
76,1
76,1
76,31
76,1
76,63
76,1
76,1
76,1
76,1
76,127
76,1
76,31
76,9215
76,1
76,90111
76,1
76,255
76,1
76,1
76,255
76,127
76,1
76,15
76,1
76,1
76,127
76,1
76,31
76,1
76,1
76,1
76,1
76,255
76,1
76,63
76,1
76,8191
76,1
76,90111
76,127
76,127
76,127
76,1
76,63
76,63
76,1
76,1
76,63
76,1
76,1
76,1
76,1
76,1
76,127
76,63
76,1
76,7167
76,1
76,90111
76,127
76,1
76,1
76,1
76,63
76,1
76,1
76,1
76,15
76,1
76,1
76,1
76,255
76,1
76,63
76,7167
76,1
76,88063
76,1
76,63
76,1
76,511
76,1
76,3
76,1
76,127
76,1
76,127
76,1
76,127
76,1
76,1
76,1
76,63
76,63
76,7167
76,1
76,88063
76,63
76,1
76,127
76,1
76,1
76,15
76,127
76,1
76,1
76,1
76,1
76,63
76,127
76,1
76,1
76,1
76,15
76,7167
76,1
76,88063
76,127
76,1
76,127
76,1
76,63
76,1
76,63
76,1
76,63
76,1
76,127
76,1
76,1
76,1
76,127
76,255
76,1
76,5119
76,1
76,63
76,1
76,1
76,1
76,63
76,1
76,87039
76,1
76,255
76,1
76,1
76,31
76,1
76,63
76,1
76,1
76,127
76,255
76,255
76,1
76,4095
76,1
76,1
76,127
76,1
76,63
76,1
76,31
76,1
76,1
76,87039
76,1
76,1
76,255
76,1
76,1
76,1
76,63
76,1
76,1
76,63
76,127
76,3071
76,1
76,1
76,1
76,84991
76,1
76,127
76,1
76,1
76,1
76,1
76,1
76,1
76,63
76,3
76,127
76,31
76,1
76,3071
76,127
76,1
76,1
76,83967
76,1
76,2047
76,1
76,1
76,1
76,1
76,127
76,1
76,31
76,1
76,1
76,1
76,1
76,127
76,63
76,2047
76,1
76,1
76,127
76,83967
76,127
76,255
76,1
76,15
76,1
76,255
76,1
76,63
76,1
76,255
76,255
76,1
76,1
76,2047
76,7
76,1
76,1
76,84991
76,127
76,1
76,1
76,63
76,63
76,1
76,1
76,127
76,31
76,1
76,1
76,31
76,1
76,1
76,63
76,2047
76,63
76,1
76,31
76,84991
76,127
76,1
76,127
76,1
76,63
76,1
76,127
76,1
76,31
76,1
76,127
76,1
76,255
76,2047
76,31
76,1
76,255
76,82943
76,1
76,63
76,1
76,1
76,1
76,1
76,1
76,1
76,1
76,1
76,1
76,1
76,31
76,1
76,1
76,1
76,1
76,1023
76,1
76,255
76,63
76,81919
76,1
76,1
76,1
76,1
76,1
76,1
76,1
76,1
76,31
76,1
76,1
76,1
76,127
76,255
76,1
76,1
76,1
76,1
76,127
76,127
76,127
76,79871
76,1
76,255
76,1
76,63
76,1
76,63
76,1
76,127
76,1
76,15
76,1
76,127
76,31
76,1
76,63
76,1
76,127
76,255
76,1
76,79871
76,255
76,63
76,63
76,1
76,127
76,1
76,1
76,1
76,1
76,1
76,1
76,1
76,63
76,1
76,1
76,63
76,7
76,255
76,63
76,79871
76,63
76,1
76,1
76,1
76,1
76,7
76,63
76,1
76,63
76,1
76,127
76,15
76,127
76,1
76,15
76,63
76,255
76,127
76,1
76,78847
76,1
76,1
76,63
76,1
76,127
76,1
76,63
76,1
76,31
76,1
76,1
76,1
76,1
76,3
76,127
76,1
76,127
76,1
76,1
76,31
76,127
76,77823
76,1
76,1
76,1
76,31
76,1
76,1
76,7
76,1
76,127
76,1
76,15
76,127
76,63
76,15
76,63
76,1
76,3
76,76799
76,1
76,63
76,1
76,1
76,1
76,127
76,7
76,1
76,127
76,1
76,1
76,1
76,63
76,15
76,63
76,63
76,31
76,31
76,31
76,75775
76,1
76,127
76,1
76,255
76,31
76,1
76,63
76,1
76,1
76,15
76,127
76,1
76,63
76,31
76,1
76,1
76,63
76,75775
76,127
76,1
76,1
76,255
76,63
76,63
76,1
76,1
76,127
76,1
76,127
76,1
76,1
76,1
76,63
76,63
76,127
76,1
76,1
76,74751
76,1
76,255
76,1
76,1
76,31
76,1
76,255
76,127
76,1
76,1
76,63
76,63
76,255
76,1
76,15
76,31
76,31
76,74751
76,31
76,255
76,63
76,1
76,127
76,1
76,1
76,1
76,1
76,1
76,63
76,1
76,127
76,1
76,1
76,1
76,127
76,1
76,1
76,72703
76,1
76,1
76,1
76,1
76,1
76,127
76,1
76,127
76,1
76,3
76,255
76,255
76,1
76,31
76,127
76,1
76,127
76,72703
76,63
76,1
76,1
76,15
76,63
76,127
76,1
76,1
76,63
76,1
76,1
76,1
76,1
76,127
76,63
76,1
76,1
76,1
76,63
76,72703
76,127
76,1
76,1
76,1
76,1
76,1
76,31
76,1
76,127
76,1
76,31
76,1
76,31
76,1
76,63
76,1
76,255
76,511
76,1
76,1
76,1
76,1
76,1
76,1
76,1
76,69631
76,1
76,1
76,1
76,1
76,1
76,1
76,1
76,1
76,1
76,1
76,1
76,511
76,1023
76,66559
76,1
76,1
76,1
76,63
76,1
76,127
76,1
76,31
76,1
76,63
76,1
76,1
76,1
76,1
76,1
76,1
76,1
76,255
76,255
76,1
76,1
76,66559
76,1
76,1
76,1
76,1
76,1
76,1
76,63
76,1
76,127
76,1
76,31
76,1
76,1
76,1
76,1
76,1
76,255
76,63
76,127
76,64511
76,1
76,1
76,1
76,63
76,1
76,63
76,1
76,63
76,1
76,127
76,63
76,1
76,63
76,1
76,255
76,255
76,1
76,58367
76,1
76,5119
76,1
76,1
76,1
76,1
76,127
76,1
76,1
76,1
76,63
76,1
76,127
76,1
76,63
76,1
76,1
76,255
76,63
76,58367
76,63
76,3071
76,1
76,1
76,1
76,1
76,1
76,1
76,1
76,1
76,1
76,1
76,1
76,1
76,1
76,1
76,1
76,127
76,31
76,58367
76,3
76,1
76,1
76,127
76,1
76,63
76,1
76,127
76,1
76,255
76,1
76,255
76,1
76,1
76,1
76,1
76,1
76,1
76,1
76,255
76,1
76,57343
76,1
76,1
76,127
76,1
76,127
76,1
76,127
76,1
76,63
76,63
76,127
76,1
76,255
76,1
76,127
76,255
76,127
76,56319
76,1
76,127
76,1
76,1
76,127
76,1
76,31
76,1
76,63
76,1
76,127
76,1
76,255
76,1
76,1
76,1
76,1
76,127
76,255
76,53247
76,1
76,255
76,1
76,255
76,1
76,1
76,1
76,31
76,1
76,255
76,1
76,63
76,1
76,7
76,1
76,63
77,255
77,1
77,1
77,31
77,31
77,16383
77,1
77,76799
77,63
77,63
77,3
77,1
77,127
77,1
77,1
77,1
77,127
77,1
77,1
77,1
77,1
77,1
77,63
77,1
77,31
77,16383
77,1
77,76799
77,1
77,31
77,1
77,127
77,1
77,7
77,63
77,127
77,31
77,1
77,1
77,1
77,127
77,31
77,15
77,15359
77,1
77,76799
77,127
77,1
77,1
77,1
77,1
77,7
77,1
77,31
77,63
77,1
77,127
77,1
77,63
77,1
77,1
77,1
77,1
77,15359
77,1
77,76799
77,1
77,255
77,1
77,1
77,127
77,1
77,63
77,1
77,63
77,1
77,1
77,1
77,127
77,1
77,127
77,14335
77,1
77,74751
77,1
77,127
77,1
77,7
77,1
77,127
77,1
77,255
77,1
77,7
77,255
77,127
77,1
77,1
77,127
77,1
77,1
77,14335
77,1
77,74751
77,1
77,511
77,31
77,15
77,31
77,1
77,7
77,63
77,127
77,127
77,127
77,1
77,31
77,1
77,1
77,1
77,1
77,255
77,1
77,13311
77,1
77,74751
77,127
77,511
77,127
77,1
77,1
77,3
77,255
77,1
77,1
77,1
77,1
77,1
77,63
77,1
77,1
77,1
77,127
77,255
77,1
77,12287
77,1
77,1
77,1
77,74751
77,1
77,15
77,255
77,255
77,1
77,1
77,1
77,1
77,15
77,1
77,127
77,255
77,63
77,1023
77,1
77,10239
77,1
77,1
77,1
77,1
77,63
77,1
77,1
77,74751
77,127
77,1
77,1
77,1
77,1
77,63
77,1
77,63
77,63
77,1023
77,31
77,9215
77,1
77,74751
77,31
77,1
77,127
77,1
77,63
77,1
77,127
77,1
77,1
77,1
77,1
77,1
77,1
77,1
77,63
77,1023
77,255
77,8191
77,1
77,73727
77,1
77,7
77,1
77,63
77,1
77,127
77,1
77,1
77,1
77,1
77,1
77,1
77,127
77,1023
77,31
77,1
77,1
77,7167
77,1
77,73727
77,1
77,1
77,1
77,1
77,1
77,1
77,63
77,1
77,127
77,1
77,1
77,1
77,1
77,511
77,1
77,1
77,127
77,1
77,63
77,6143
77,1
77,71679
77,1
77,127
77,1
77,31
77,1
77,63
77,1
77,63
77,1
77,127
77,1
77,255
77,127
77,1
77,63
77,1
77,63
77,6143
77,1
77,72703
77,63
77,31
77,127
77,1
77,127
77,1
77,1
77,1
77,63
77,1
77,1
77,1
77,31
77,7
77,127
77,1
77,63
77,6143
77,1
77,71679
77,1
77,1
77,1
77,1
77,1
77,1
77,127
77,1
77,1
77,1
77,255
77,1
77,127
77,63
77,15
77,6143
77,1
77,69631
77,1
77,1
77,1
77,1
77,1
77,63
77,1
77,31
77,1
77,7
77,1
77,1
77,1
77,1
77,1
77,127
77,1
77,6143
77,1
77,69631
77,31
77,1
77,1
77,1
77,63
77,1
77,3
77,1
77,63
77,1
77,63
77,1
77,255
77,1
77,127
77,511
77,1
77,5119
77,1
77,67583
77,1
77,63
77,1
77,127
77,1
77,63
77,1
77,1
77,1
77,1
77,1
77,1
77,1
77,1
77,255
77,511
77,127
77,5119
77,1
77,66559
77,1
77,1
77,1
77,127
77,1
77,63
77,63
77,1
77,1
77,63
77,63
77,1
77,255
77,511
77,127
77,5119
77,1
77,66559
77,31
77,1
77,127
77,1
77,127
77,1
77,31
77,1
77,127
77,1
77,15
77,15
77,127
77,1
77,1
77,511
77,255
77,4095
77,1
77,66559
77,63
77,1
77,1
77,1
77,127
77,1
77,63
77,1
77,1
77,1
77,127
77,1
77,1
77,1
77,1
77,255
77,127
77,1
77,1
77,3071
77,1
77,65535
77,1
77,1
77,1
77,1
77,1
77,1
77,1
77,1
77,1
77,1
77,1
77,1
77,1
77,1
77,127
77,1
77,127
77,1023
77,1
77,15
77,1
77,511
77,1
77,64511
77,1
77,1
77,1
77,1
77,1
77,1
77,1
77,1
77,255
77,1
77,31
77,255
77,1
77,1
77,1
77,1
77,1
77,1
77,127
77,3
77,1
77,255
77,1
77,63487
77,1
77,1023
77,1
77,1
77,1
77,1
77,255
77,1
77,1023
77,1
77,15
77,255
77,1
77,62463
77,1
77,63
77,1
77,63
77,1
77,15
77,127
77,255
77,1
77,1
77,255
77,127
77,127
77,511
77,1
77,1
77,255
77,127
77,1
77,62463
77,1
77,1
77,15
77,63
77,1
77,1
77,1
77,1
77,1
77,1
77,1
77,1
77,1
77,1
77,63
77,511
77,63
77,1
77,3
77,31
77,1
77,31
77,63
77,62463
77,1
77,1
77,1
77,7
77,31
77,1
77,511
77,255
77,127
77,1
77,31
77,1
77,1
77,1
77,1
77,62463
77,127
77,1
77,127
77,1
77,31
77,1
77,63
77,1
77,1
77,1
77,1
77,1
77,1
77,255
77,127
77,31
77,1
77,7
77,15
77,1
77,63
77,61439
77,1
77,127
77,1
77,127
77,1
77,63
77,1
77,1
77,127
77,255
77,1
77,127
77,127
77,1
77,127
77,1
77,1
77,61439
77,127
77,1
77,255
77,1
77,255
77,1
77,7
77,1
77,1
77,1
77,1
77,127
77,63
77,127
77,63
77,31
77,1
77,1
77,127
77,58367
77,1
77,2047
77,1
77,1
77,1
77,1
77,63
77,1
77,63
77,1
77,1
77,1
77,127
77,127
77,31
77,3
77,63
77,1
77,63
77,58367
77,255
77,127
77,1
77,63
77,1
77,127
77,1
77,1
77,1
77,1
77,255
77,1
77,15
77,1
77,63
77,1
77,63
77,255
77,1
77,63
77,1
77,57343
77,1
77,1
77,1
77,1
77,127
77,1
77,127
77,1
77,1
77,1
77,63
77,1
77,127
77,1
77,127
77,127
77,127
77,1
77,127
77,55295
77,1
77,127
77,1
77,63
77,1
77,31
77,1
77,63
77,255
77,31
77,7
77,127
77,1
77,127
77,63
77,31
77,127
77,55295
77,255
77,1
77,63
77,1
77,7
77,1
77,127
77,1
77,1
77,1
77,1
77,127
77,127
77,15
77,127
77,127
77,1
77,1
77,31
77,53247
77,1
77,127
77,1
77,127
77,1
77,31
77,1
77,1
77,1
77,1
77,1
77,1
77,127
77,1
77,1
77,127
77,1
77,7
77,255
77,52223
77,1
77,1
77,1
77,1
77,255
77,1
77,127
77,1
77,1
77,1
77,127
77,63
77,255
77,1
77,1
77,1
77,1
77,50175
77,1
77,1
77,1
77,1
77,1
77,1
77,1
77,1
77,1
77,1
77,1
77,1
77,1
77,1
77,1
77,31
77,127
77,1
77,127
77,48127
77,1
77,1
77,1
77,1
77,1
77,127
77,1
77,63
77,1
77,1
77,1
77,1
77,127
77,1
77,1
77,3
77,127
77,48127
77,7
77,1
77,1
77,1
77,127
77,1
77,1
77,1
77,31
77,1
77,1
77,1
77,3
77,1
77,1
77,1
77,127
77,1
77,1
77,46079
77,1
77,127
77,1
77,63
77,1
77,31
77,1
77,15
77,1
77,127
77,1
77,1
77,15
77,1
77,127
77,1
77,63
77,46079
77,63
77,1
77,127
77,1
77,63
77,1
77,15
77,1
77,1
77,1
77,63
77,1
77,1
77,1
77,1
77,1
77,1
77,1
77,127
77,44031
77,1
77,1
77,1
77,1
77,1
77,1
77,1
77,1
77,1
77,1
77,1
77,1
77,1
77,1
77,63
77,1
77,127
77,255
77,1
77,1
77,1
77,40959
77,1
77,1
77,1
77,1
77,1
77,1
77,1
77,1
77,1
77,1
77,1
77,1
77,1
77,1
77,1
77,127
77,511
77,39935
77,1
77,1
77,1
77,99327
77,1
77,1
77,1
77,15
77,1
77,1
77,1
77,1
77,1
77,1
77,1
77,1
77,1
77,1
77,127
77,39935
77,1
77,1
77,1
77,1
77,1
77,101375
77,1
77,1
77,1
77,1
77,1
77,1
77,127
77,1
77,63
77,1
77,127
77,39935
77,127
77,1
77,15
77,1
77,63
77,99327
77,1
77,7
77,1
77,255
77,1
77,127
77,1
77,63
77,1
77,1
77,63
77,1
77,1
77,1023
77,1
77,127
77,1
77,37887
77,127
77,99327
77,127
77,1
77,1
77,255
77,1
77,127
77,1
77,1
77,15
77,1
77,127
77,1
77,1
77,255
77,1
77,255
77,127
77,1
77,63
77,36863
77,1
77,100351
77,15
77,1
77,255
77,1
77,127
77,1
77,7
77,1
77,63
77,1
77,1
77,1
77,127
77,127
77,127
77,1
77,255
77,35839
77,1
77,99327
77,1
77,127
77,1
77,1
77,1
77,1
77,1
77,1
77,1
77,1
77,255
77,63
77,1
77,63
77,127
77,35839
77,1
77,99327
77,1
77,1
77,1
77,1
77,1
77,1
77,127
77,1
77,63
77,1
77,1
77,1
77,1
77,127
77,15
77,31
77,63
77,35839
77,255
77,98303
77,1
77,1
77,1
77,1
77,1
77,1
77,1
77,1
77,127
77,1
77,31
77,1
77,1
77,1
77,127
77,1
77,63
77,35839
77,63
77,1
77,1
77,96255
77,1
77,63
77,1
77,1
77,1
77,1
77,1
77,63
77,1
77,15
77,127
77,3
77,127
77,34815
77,1
77,127
77,1
77,1
77,127
77,96255
77,127
77,1
77,1
77,1
77,127
77,1
77,63
77,1
77,63
77,1
77,1
77,1
77,7
77,34815
77,255
77,1
77,63
77,1
77,1
77,94207
77,1
77,127
77,1
77,3
77,1
77,127
77,1
77,63
77,1
77,1
77,255
77,255
77,1
77,33791
77,1
77,1
77,255
77,1
77,127
77,1
77,127
77,94207
77,127
77,1
77,15
77,1
77,1
77,1
77,63
77,1
77,1
77,1
77,1
77,63
77,255
77,32767
77,3
77,92159
77,1
77,127
77,1
77,1
77,1
77,1
77,1
77,1
77,1
77,1
77,1
77,1
77,127
77,1
77,63
77,1023
77,1
77,30719
77,1
77,1
77,1
77,1
77,1
77,93183
77,1
77,1
77,1
77,1
77,1
77,1
77,127
77,1
77,1
77,1
77,15
77,1023
77,63
77,29695
77,1
77,31
77,1
77,31
77,1
77,91135
77,1
77,1
77,1
77,1
77,1
77,1
77,1
77,1
77,127
77,255
77,1
77,63
77,1
77,1
77,15
77,29695
77,63
77,1
77,1
77,63
77,1
77,90111
77,1
77,127
77,1
77,127
77,1
77,255
77,1
77,127
77,127
77,1
77,31
77,31
77,15
77,29695
77,127
77,1
77,31
77,1
77,1
77,90111
77,1
77,63
77,1
77,31
77,15
77,63
77,1
77,1
77,255
77,1
77,1
77,1
77,1
77,29695
77,127
77,1
77,3
77,1
77,127
77,90111
77,63
77,1
77,63
77,1
77,127
77,1
77,127
77,127
77,63
77,1
77,63
77,28671
77,1
77,88063
77,1
77,1
77,1
77,1
77,1
77,1
77,1
77,1
77,1
77,1
77,1
77,1
77,1
77,1
77,1
77,15
77,127
77,28671
77,1
77,88063
77,1
77,1
77,1
77,1
77,1
77,1
77,1
77,1
77,1
77,1
77,1
77,1
77,255
77,1
77,1
77,28671
77,1
77,84991
77,1
77,127
77,1
77,63
77,1
77,127
77,1
77,127
77,1
77,1
77,1
77,1
77,1
77,63
77,1
77,1
77,127
77,28671
77,1
77,84991
77,127
77,1
77,7
77,63
77,63
77,15
77,31
77,127
77,127
77,1
77,31
77,1
77,63
77,63
77,255
77,27647
77,1
77,84991
77,127
77,1
77,127
77,1
77,1
77,1
77,127
77,1
77,1
77,1
77,31
77,1
77,127
77,1
77,127
77,1
77,1
77,1
77,1
77,25599
77,1
77,1
77,1
77,1
77,1
77,1
77,1
77,84991
77,1
77,1
77,1
77,1
77,1
77,1
77,1
77,1
77,127
77,24575
77,1
77,84991
77,1
77,1
77,1
77,1
77,1
77,1
77,63
77,1
77,3
77,1
77,1
77,1
77,31
77,1
77,63
77,1
77,1
77,23551
77,1
77,83967
77,1
77,63
77,1
77,1
77,1
77,1
77,1
77,1
77,1
77,63
77,1
77,1
77,1
77,1
77,1
77,1
77,1
77,22527
77,1
77,83967
77,1
77,1
77,1
77,1
77,1
77,1
77,15
77,1
77,63
77,1
77,127
77,1
77,31
77,1
77,127
77,1
77,1
77,127
77,1
77,255
77,1
77,20479
77,1
77,82943
77,1
77,1
77,1
77,1
77,1
77,1
77,1
77,1
77,1
77,1
77,1
77,1
77,1
77,1
77,63
77,31
77,255
77,19455
77,1
77,80895
77,1
77,127
77,1
77,1
77,1
77,1
77,1
77,1
77,1
77,1
77,1
77,1
77,63
77,127
77,63
77,19455
77,1
77,78847
77,1
77,1023
77,1
77,1
77,1
77,63
77,1
77,1
77,1
77,31
77,1
77,1
77,127
77,1
77,1
77,1
77,1
77,19455
77,1
77,78847
77,255
77,255
77,1
77,63
77,1
77,1
77,127
77,1
77,127
77,1
77,15
77,1
77,1
77,1
77,255
77,255
77,1
77,31
77,1
77,18431
77,1
77,76799
77,1
77,511
77,1
77,1023
77,255
77,1
77,1
77,1
77,127
77,1
77,1
77,1
77,1
77,1
77,1
77,127
77,1
77,31
77,3
77,17407
77,1
77,75775
77,1
77,127
77,1
77,1
77,127
77,255
77,127
77,255
77,1
77,1
78,1
78,127
78,63
78,1
78,127
78,255
78,73727
78,127
78,1
78,1
78,2047
78,255
78,1
78,15
78,1
78,1
78,15
78,1
78,1
78,1
78,1
78,1
78,63
78,1
78,127
78,255
78,127
78,73727
78,31
78,255
78,1
78,1023
78,1
78,127
78,127
78,1
78,31
78,127
78,63
78,1
78,127
78,63
78,1
78,255
78,127
78,73727
78,127
78,127
78,255
78,127
78,1
78,63
78,1
78,15
78,1
78,3
78,127
78,1
78,255
78,1
78,1
78,1
78,63
78,255
78,63
78,73727
78,127
78,1
78,1
78,15
78,31
78,1
78,1
78,1
78,63
78,1
78,127
78,1
78,1
78,1
78,255
78,63
78,255
78,71679
78,1
78,7
78,1
78,63
78,1
78,1
78,1
78,1
78,1
78,1
78,1
78,1
78,127
78,1
78,127
78,1
78,1
78,127
78,63
78,15
78,1
78,69631
78,1
78,255
78,1
78,127
78,1
78,1
78,1
78,1
78,1
78,1
78,1
78,1
78,1
78,1
78,1
78,1
78,63
78,63
78,1
78,65535
78,1
78,255
78,1
78,127
78,1
78,127
78,1
78,127
78,1
78,2047
78,255
78,1
78,127
78,1
78,255
78,1
78,1
78,65535
78,15
78,127
78,127
78,1
78,63
78,31
78,127
78,1
78,15
78,255
78,1
78,127
78,1
78,1
78,1
78,1
78,1
78,1
78,63
78,65535
78,127
78,1
78,63
78,15
78,127
78,1
78,15
78,31
78,255
78,127
78,63
78,1
78,31
78,1
78,15
78,1
78,127
78,65535
78,15
78,15
78,127
78,1
78,1
78,63
78,63
78,1
78,15
78,1
78,1
78,1
78,63
78,1
78,63
78,1
78,127
78,1
78,1
78,255
78,1
78,61439
78,1
78,3071
78,127
78,1
78,1
78,1
78,255
78,1
78,127
78,1
78,63
78,1
78,15
78,1
78,63
78,1
78,1
78,127
78,1
78,61439
78,1
78,255
78,1
78,31
78,1
78,127
78,1
78,1
78,1
78,63
78,1
78,63
78,1
78,1
78,1
78,1
78,1
78,1
78,31
78,61439
78,1
78,127
78,127
78,1
78,63
78,63
78,127
78,1
78,1
78,1
78,63
78,1
78,15
78,1
78,127
78,1
78,127
78,59391
78,1
78,1
78,1
78,31
78,1
78,15
78,1
78,127
78,1
78,127
78,255
78,1
78,7
78,15
78,255
78,1
78,63
78,1
78,1
78,59391
78,63
78,1
78,63
78,1
78,63
78,3
78,63
78,1
78,63
78,127
78,31
78,7
78,1
78,3
78,63
78,1
78,1
78,1
78,1
78,127
78,1
78,58367
78,1
78,1
78,127
78,1
78,1
78,1
78,255
78,1
78,1
78,1
78,127
78,1
78,31
78,1
78,1
78,1
78,1
78,1
78,1
78,54271
78,1
78,127
78,1
78,15
78,1
78,127
78,1
78,63
78,1
78,15
78,1
78,63
78,1
78,63
78,1
78,255
78,127
78,54271
78,31
78,63
78,31
78,1
78,1
78,127
78,127
78,1
78,127
78,1
78,1
78,63
78,1
78,1
78,1
78,127
78,127
78,1
78,1
78,511
78,1
78,53247
78,255
78,1
78,63
78,1
78,127
78,1
78,31
78,1
78,127
78,1
78,63
78,1
78,31
78,1
78,127
78,1
78,1
78,255
78,255
78,50175
78,1
78,1
78,1
78,127
78,1
78,1
78,1
78,1
78,1
78,1
78,1
78,1
78,1
78,1
78,1
78,1
78,1
78,1
78,127
78,511
78,1
78,127
78,1
78,48127
78,1
78,1
78,1
78,1
78,1
78,1
78,1
78,1
78,1
78,1
78,127
78,1
78,255
78,511
78,127
78,1
78,31
78,45055
78,1
78,31
78,1
78,31
78,1
78,63
78,1
78,1
78,1
78,1
78,1
78,1
78,1
78,1
78,1
78,511
78,127
78,1
78,255
78,44031
78,1
78,1
78,1
78,1
78,1
78,1
78,127
78,1
78,1
78,1
78,63
78,1
78,31
78,1
78,1
78,255
78,127
78,1
78,31
78,40959
78,1
78,1
78,1
78,127
78,1
78,1
78,1
78,1
78,1
78,31
78,1
78,63
78,1
78,31
78,1
78,1
78,127
78,1
78,127
78,40959
78,127
78,1
78,63
78,63
78,127
78,1
78,1
78,1
78,63
78,1
78,1
78,1
78,63
78,1
78,63
78,1
78,255
78,38911
78,1
78,31
78,1
78,127
78,1
78,1
78,1
78,1
78,1
78,1
78,127
78,1
78,127
78,1
78,7
78,1
78,1
78,1
78,1
78,63
78,1
78,36863
78,1
78,1
78,1
78,63
78,1
78,127
78,1
78,127
78,1
78,127
78,127
78,1
78,1
78,63
78,127
78,31
78,1
78,36863
78,63
78,1
78,1
78,63
78,63
78,1
78,1
78,63
78,1
78,1
78,1
78,1
78,127
78,1
78,1
78,1
78,1
78,1
78,127
78,34815
78,1
78,63
78,1
78,63
78,1
78,63
78,1
78,511
78,127
78,1
78,1
78,1
78,1
78,1
78,127
78,1
78,127
78,1
78,1
78,33791
78,1
78,1
78,1
78,1
78,1
78,1
78,63
78,1
78,31
78,1
78,127
78,1
78,127
78,1
78,1
78,1
78,1
78,1
78,31
78,30719
78,1
78,31
78,1
78,1
78,1
78,127
78,1
78,1
78,1
78,63
78,1
78,127
78,1
78,1
78,1
78,1
78,127
78,29695
78,1
78,7
78,1
78,15
78,1
78,1
78,1
78,1
78,1
78,1
78,127
78,1
78,127
78,1
78,1
78,1
78,7
78,1
78,1
78,255
78,1
78,24575
78,1
78,3071
78,1
78,1
78,1
78,1
78,1
78,1
78,1
78,1
78,63
78,1
78,31
78,1
78,31
78,1
78,1
78,1
78,63
78,24575
78,1
78,255
78,1
78,63
78,1
78,1
78,1
78,31
78,1
78,127
78,1
78,63
78,1
78,1
78,1
78,7
78,127
78,24575
78,255
78,127
78,1
78,1
78,31
78,1
78,1
78,1
78,63
78,1
78,1
78,1
78,7
78,1
78,127
78,1
78,31
78,1
78,1
78,255
78,1
78,127
78,1
78,22527
78,1
78,1
78,1
78,1
78,1
78,1
78,63
78,1
78,1
78,1
78,63
78,1
78,1
78,1
78,1
78,1
78,127
78,127
78,127
78,19455
78,1
78,63
78,1
78,127
78,1
78,127
78,1
78,3
78,1
78,31
78,1
78,127
78,1
78,255
78,255
78,127
78,127
78,19455
78,31
78,31
78,1
78,31
78,31
78,15
78,127
78,1
78,7
78,31
78,7
78,127
78,1
78,127
78,1
78,1
78,1
78,255
78,1
78,19455
78,1
78,1
78,1
78,31
78,63
78,1
78,63
78,31
78,7
78,1
78,1
78,127
78,63
78,63
78,31
78,1
78,1
78,1
78,63
78,19455
78,63
78,1
78,127
78,1
78,1
78,1
78,127
78,1
78,63
78,1
78,127
78,1
78,63
78,1
78,63
78,1
78,255
78,255
78,1
78,255
78,1
78,1
78,1
78,127
78,1
78,63
78,1
78,15359
78,1
78,127
78,1
78,1
78,1
78,1
78,1
78,1
78,1
78,1
78,1
78,127
78,31
78,127
78,127
78,1
78,1
78,127
78,31
78,1
78,63
78,14335
78,1
78,127
78,1
78,255
78,7
78,1
78,127
78,1
78,127
78,127
78,1
78,15
78,63
78,63
78,127
78,1
78,127
78,14335
78,127
78,1
78,1
78,127
78,31
78,1
78,1
78,1
78,1
78,1
78,127
78,255
78,1
78,1
78,31
78,127
78,63
78,1
78,1
78,14335
78,127
78,1
78,127
78,1
78,63
78,1
78,63
78,1
78,127
78,255
78,63
78,15
78,31
78,127
78,15
78,1
78,127
78,13311
78,1
78,255
78,1
78,63
78,255
78,1
78,1
78,1
78,255
78,1
78,1
78,255
78,7
78,31
78,1
78,7
78,31
78,7
78,15
78,13311
78,255
78,1
78,127
78,1
78,1
78,127
78,15
78,7
78,127
78,63
78,1
78,1
78,127
78,1
78,127
78,1
78,63
78,1
78,1
78,13311
78,127
78,1
78,255
78,63
78,63
78,63
78,63
78,31
78,3
78,127
78,127
78,1
78,127
78,1
78,63
78,1
78,63
78,13311
78,15
78,63
78,15
78,31
78,1
78,1
78,1
78,1
78,127
78,1
78,63
78,31
78,1
78,1
78,7
78,1
78,127
78,1
78,31
