N,time
50,1
50,1
50,1
50,1
50,1
50,1
50,1
50,1
50,1
50,1
50,1
50,1
50,1
50,1
50,1
50,1
50,1
50,1
50,1
50,1
50,1
50,1
50,1
50,1
50,1
50,1
50,1
50,1
50,1
50,1
50,1
50,1
50,1
50,1
50,1
50,1
50,1
50,1
50,1
50,1
50,1
50,1
50,1
50,1
50,1
50,1
50,1
50,1
50,1
50,1
50,1
50,1
50,1
50,1
50,1
50,1
50,1
50,1
50,1
50,1
50,1
50,1
50,1
50,1
50,1
50,1
50,1
50,1
50,1
50,1
50,1
50,1
50,1
50,1
50,1
50,1
50,1
50,1
50,1
50,1
50,1
50,1
50,1
50,1
50,1
50,1
50,1
50,1
50,1
50,1
50,1
50,1
50,1
50,1
50,1
50,1
50,1
50,1
50,1
50,63
50,1
50,1
50,1
50,1
50,1
50,1
50,1
50,1
50,63
50,1
50,1
50,1
50,1
50,1
50,1
50,1
50,1
50,1
50,1
50,1
50,1
50,1
50,1
50,1
50,1
50,1
50,1
50,1
50,1
50,1
50,1
50,1
50,1
50,1
50,1
50,1
50,1
50,1
50,1
50,1
50,1
50,1
50,1
50,1
50,1
50,1
50,1
50,1
50,1
50,1
50,1
50,3071
50,1
50,1
50,1
50,1
50,1
50,1
50,1
50,1
50,1
50,1
50,1
50,1
50,1
50,1
50,1
50,1
50,1
50,1
50,1
50,1
50,1
50,1
50,1
50,1
50,1
50,1
50,1
50,1
50,1
50,1
50,1
50,1
50,1
50,1
50,1
50,1
50,1
50,1
50,1
50,1
50,1
50,1
50,1
50,1
50,1
50,1
50,1
50,1
50,1
50,1
50,1
50,1
50,1
50,1
50,1
50,1
50,1
50,1
50,1
50,1
50,1
50,1
50,1
51,1
51,1
51,1
51,1023
51,1
51,1
51,1
51,1
51,1
51,1
51,1
51,1
51,1
51,1
51,1
51,1023
51,1
51,1
51,1
51,1
51,1
51,1
51,2047
51,1
51,1
51,1
51,1
51,1
51,1
51,1
51,1
51,1
51,1
51,15
51,1
51,1
51,1
51,1
51,1
51,1
51,1
51,1
51,1
51,255
51,1
51,1
51,1
51,1
51,1
51,1
51,1
51,1
51,1
51,1
51,1
51,1
51,1
51,1
51,1
51,1
51,1
51,1
51,127
51,1
51,1
51,1
51,1
51,1
51,1
51,1
51,1
51,1
51,1
51,1
51,1
51,1
51,1
51,1
51,1
51,1
51,1
51,1
51,1
51,1
51,31
51,511
51,1
51,1
51,1
51,1
51,1
51,1
51,1
51,1
51,1
51,1
51,1
51,1
51,7
51,1
51,1
51,1
51,3071
51,1
51,1
51,1
51,1
51,1
51,1
51,1
51,1
51,255
51,1
51,1
51,1
51,1
51,1
51,1
51,1
51,1
51,1
51,1
51,255
51,1
51,1
51,1
51,1
51,1
51,1
51,1
51,1
51,1
51,1023
51,1
51,1
51,1
51,1
51,1
51,1
51,1
51,1
51,1
51,1
51,1
51,1
51,1
51,1
51,1
51,1
51,15
51,1
51,1
51,3071
51,1
51,1
51,1
51,1
51,1
51,1
51,1
51,1
51,1
51,1
51,1
51,1
51,31
51,1
51,1
51,1
51,1
51,1
51,2047
51,1
51,1
51,1
51,1
51,1
51,1
51,1
51,1
51,1
51,1
51,1023
51,1
51,1
51,1
51,1
51,1
51,1
51,1
51,1
51,1
51,1
51,127
51,1
51,1
51,1
51,1
51,1
51,1
51,1
51,1
51,1
51,1023
51,1
51,1
51,1
51,1
51,1
51,1
51,1
51,1
51,1
51,3
51,1
51,1
51,1
51,1
51,1
51,1
51,1
51,1
51,31
51,1
51,1
51,1
51,1
51,1
51,1
51,1
51,1
51,1
51,1
51,1
51,127
51,1
51,1
51,1
51,1
51,1
51,1
51,1
51,1
51,31
51,1023
51,1
51,1
51,1
51,1
51,1
51,1
51,1
51,1
51,31
51,1
51,1
51,1
51,1
51,1
51,1
51,1
51,1
51,1
51,1
51,1
51,1
51,1
51,1
51,1
51,1
51,1
51,1
51,1023
51,1
51,1
51,1
51,1
51,1
51,1
51,1
51,31
51,1
51,1
51,1
51,31
51,1023
51,1
51,1
51,1
51,1
51,1
51,1
51,1
51,1
51,1
51,1
51,1
51,1
51,1
51,15
51,1
51,1
51,1
51,2047
51,1
51,1
51,1
51,1
51,1
51,1
51,1
51,1
51,31
51,1
51,1
51,1
51,1
51,1
51,1
51,1
51,1
51,1
51,255
51,1
51,1
51,1
51,1
51,1
51,1
51,1
51,1
51,1
51,1
51,1
51,1
51,1
51,1
51,1
51,1
51,1
51,1
51,1
51,1
51,1
51,1
51,3071
51,1
51,1
51,1
51,1
51,1
51,1
51,1
51,15
51,1
51,1023
51,1
51,1
51,1
51,1
51,1
51,1
51,1
51,1
51,1
51,127
51,1
51,1
51,1
51,1
51,1
51,1
51,1
51,1
51,1023
51,1
51,1
51,1
51,1
51,1
51,1
51,1
51,1
51,1
51,1023
51,1
51,1
51,1
51,1
51,1
51,1
51,1
51,1
51,31
51,1
51,1
51,1
51,1
51,1
51,1
51,1
51,1
51,1
51,1023
51,1
51,1
51,1
51,1
51,1
51,1
51,1
51,1
51,1
51,1
51,1
51,1
51,1
51,1
51,1
51,1
51,1
51,1
51,1
51,1023
51,1
51,1
51,1
51,1
51,1
51,1
51,1
51,1
51,31
51,1
51,1
51,1
51,1
51,1
51,1
51,1
51,1
51,1
51,1
51,1
51,1023
51,1
51,1
51,1
51,1
51,1
51,1
51,1
51,1
51,63
51,1023
51,1
51,1
51,1
51,1
51,1
51,1
51,1
51,1
51,1
51,1
51,1
51,1
51,1
51,1
51,1
51,1
51,1
51,1
51,1023
51,1
51,1
51,1
51,1
51,1
51,1
51,1
51,1
51,1
51,1
51,1
51,1
51,1023
51,1
51,1
51,1
51,1
51,1
51,1
51,2047
51,1
51,1
51,1
51,1
51,1
51,1
51,1
51,1
51,127
51,1
51,1
51,1
51,1
51,1
51,1
51,1
52,1
52,1
52,1
52,1
52,1
52,1
52,1
52,1
52,1
52,1
52,15
52,1
52,1
52,1
52,1
52,1
52,1
52,1
52,1
52,1
52,1
52,1
52,1
52,1
52,1
52,1
52,1
52,1
52,1
52,1
52,1
52,1
52,1
52,1
52,1
52,1
52,1
52,1
52,3071
52,1
52,1
52,1
52,1
52,1
52,1
52,2047
52,1
52,1
52,1
52,1
52,1
52,1
52,1
52,1
52,1
52,1
52,1
52,1
52,1023
52,1
52,1
52,1
52,1
52,127
52,2047
52,1
52,1
52,1
52,1
52,1
52,1
52,1
52,1
52,1
52,1
52,1
52,1
52,1
52,1
52,1
52,1
52,1
52,1
52,1
52,1
52,1
52,1
52,1
52,1
52,1
52,1
52,1
52,1
52,2047
52,1
52,1
52,1
52,1
52,1
52,1
52,1
52,1
52,1
52,1
52,1
52,1023
52,1
52,1
52,1
52,1
52,1
52,1
52,1
52,1
52,1
52,1
52,1
52,127
52,1
52,1
52,1
52,1
52,1
52,63
52,2047
52,1
52,1
52,1
52,1
52,1
52,1
52,1
52,1
52,1
52,1
52,1
52,1
52,1
52,1
52,1
52,1
52,1
52,1
52,1
52,1023
52,1
52,1
52,1
52,1
52,1
52,1
52,1
52,1
52,1023
52,1
52,1
52,1
52,1
52,1
52,1
52,1
52,1
52,1
52,1023
52,1
52,1
52,1
52,1
52,1
52,1
52,1
52,1
52,1
52,1
52,127
52,1
52,1
52,1
52,1
52,1
52,1
52,1
52,1
52,1
52,255
52,1
52,1
52,1
52,1
52,1
52,1
52,1
52,1
52,1
52,31
52,1
52,1
52,1
52,1
52,1
52,1
52,1
52,1
52,1023
52,1
52,1
52,1
52,1
52,1
52,1
52,1
52,1
52,1
52,127
52,1
52,1
52,1
52,1
52,1
52,1
52,1
52,1
52,1
52,1
52,1
52,1
52,1
52,1
52,1
52,1
52,1
52,1
52,1
52,1
52,1
52,1
52,1
52,1
52,1
52,1
52,1
52,1
52,1
52,1
52,1
52,1
52,511
52,1
52,1
52,1
52,1
52,1
52,2047
52,1
52,1
52,1
52,1
52,1
52,1
52,1
52,1
52,1
52,1
52,1
52,511
52,1
52,1
52,1
52,1
52,1
52,1
52,1
52,1
52,1
52,1
52,1
52,127
52,1023
52,1
52,1
52,1
52,1
52,1
52,1
52,1
52,1
52,1
52,1
52,1
52,63
52,1
52,1
52,1
52,1
52,1
52,3071
52,1
52,1
52,1
52,1
52,1
52,1
52,1
52,1
52,1
52,1023
52,1
52,1
52,1
52,1
52,1
52,1
52,1
52,1
52,1
52,1
52,127
52,1
52,1
52,1
52,1
52,1
52,1
52,1
52,1
52,1
52,1
52,31
52,1
52,1
52,1
52,1
52,1
52,1
52,1
52,1
52,1
52,63
52,1
52,1
52,1
52,1
52,1
52,1
52,1
52,1
52,127
52,1
52,1
52,1
52,1
52,1
52,1
52,1
52,1
52,1
52,1
52,1
52,1
52,1
52,1
52,1
52,1
52,1
52,1
52,15
52,1
52,1
52,1
52,1
52,1
52,1
52,1
52,1
52,1
52,63
52,1
52,1
52,1
52,1
52,1
52,1
52,1
52,1
52,1
52,1
52,1
52,255
52,1
52,1
52,1
52,1
52,1
52,1
52,1
52,1
52,63
52,127
52,1
52,1
52,1
52,1
52,1
52,1
52,1
52,1
52,255
52,1
52,1
52,1
52,1
52,1
52,1
52,1
52,1
52,1
52,1
52,1
52,1
52,1
52,1
52,1
52,1
52,1
52,1
52,511
52,1
52,1
52,1
52,1
52,1
52,1
52,1
52,1
52,1
52,1
52,1
52,1
52,1
52,1
52,1
52,1
52,1
52,1
52,1
52,1
52,1
52,1
52,1
52,1
52,1
52,1
52,1
52,1
52,1
52,1
52,1
52,1
52,1
52,1
52,1
52,1
52,1
52,1
52,1
52,1
52,1
52,1
52,1
52,1
52,1
52,1
52,1
52,1
52,1
52,1
52,1
52,1
52,1
52,1
52,1
52,1
52,1
52,1
52,1
52,1
52,1
52,1
52,1
52,1
52,1
52,1
52,1
52,1
52,1
52,1
52,1
52,1
52,1
52,1
52,1
52,1
52,1
52,1
52,1
52,1
52,1
52,1
52,1
52,1
52,1
52,1
52,1
52,1
52,1
52,1
52,1
52,1
52,1
52,1
53,1
53,1
53,127
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,127
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1023
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,255
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,63
53,255
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,127
53,31
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,2047
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,255
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,63
53,1
53,1
53,1
53,1
53,1
53,2047
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,127
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,63
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1023
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,127
53,1
53,1
53,1
53,1
53,1
53,2047
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,31
53,1023
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,3071
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1023
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,255
53,127
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,31
53,255
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,63
53,63
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,127
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,255
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1023
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,63
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,2047
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1023
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,255
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,31
53,1
53,1
53,1
53,1
53,1
53,1
53,2047
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,63
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,15
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,127
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1023
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,3
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1023
53,1
53,1
53,1
53,1
53,1
53,2047
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,127
53,1023
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,31
53,63
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,7
53,511
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,63
53,15
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,15
53,1
53,1
53,31
53,1023
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,2047
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,255
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,127
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,127
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
54,1
54,31
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,255
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1023
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1023
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,127
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,31
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,2047
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1023
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1023
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,63
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,255
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1023
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1023
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,63
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,63
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1023
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,15
54,127
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,63
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,127
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1023
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1023
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,4095
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,255
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,127
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,31
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,255
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1023
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,255
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,511
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,511
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,63
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,31
54,1
54,1
54,1
54,1
54,1
54,1
54,2047
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,127
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1023
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,63
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1023
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1023
54,1
54,1
54,1
54,1
54,1
54,1
54,1
55,1
55,1
55,1
55,2047
55,1
55,1
55,1
55,1
55,1
55,1
55,1
55,1
55,1
55,1
55,1
55,1
55,1
55,1
55,1
55,1
55,1
55,1
55,15
55,1
55,1
55,1
55,1
55,1
55,1
55,1
55,1
55,1
55,1
55,1
55,1
55,1
55,1
55,1
55,1
55,1
55,1
55,1
55,1
55,1
55,1
55,1
55,1
55,1
55,1
55,1
55,1
55,1
55,1
55,3071
55,63
55,1
55,1
55,1
55,1
55,1
55,1
55,1
55,1
55,1
55,1
55,1
55,31
55,63
55,1023
55,1
55,1
55,1
55,1
55,1
55,1
55,1
55,1
55,31
55,63
55,1
55,1
55,1
55,1
55,1
55,1
55,63
55,1
55,15
55,1
55,1
55,1
55,1
55,1
55,1
55,1
55,1
55,1
55,1023
55,1
55,1
55,1
55,1
55,1
55,2047
55,1
55,1
55,1
55,255
55,1
55,1
55,1
55,1
55,63
55,1
55,1
55,1
55,1
55,1
55,1
55,1
55,1
55,1
55,1
55,1
55,511
55,2047
55,1
55,1
55,1
55,1
55,1
55,1
55,1
55,1
55,1023
55,511
55,1
55,1
55,1
55,1
55,1
55,1
55,1
55,1
55,1023
55,127
55,1
55,1
55,1
55,1
55,1
55,1
55,1
55,1
55,63
55,1023
55,1
55,1
55,1
55,1
55,1
55,1
55,1
55,1
55,1
55,1023
55,31
55,1
55,1
55,1
55,1
55,1
55,1
55,1
55,1
55,1023
55,1
55,1
55,1
55,1
55,1
55,1
55,1
55,1
55,63
55,63
55,1
55,1
55,1
55,1
55,1
55,1
55,1
55,1
55,255
55,1
55,1
55,1
55,1
55,1
55,1
55,1
55,1
55,1
55,1
55,127
55,1
55,1
55,1
55,1
55,1
55,1
55,1
55,1
55,1
55,1
55,1023
55,1
55,1
55,1
55,1
55,1
55,1
55,1
55,1
55,1
55,1
55,1
55,1
55,1
55,1
55,1
55,1
55,1
55,1
55,1023
55,1
55,1
55,1
55,1
55,1
55,1
55,1
55,1
55,1
55,7
55,1
55,1
55,1
55,1
55,1
55,1
55,1
55,1
55,1
55,31
55,1
55,1
55,1
55,1
55,1
55,1
55,1
55,1
55,127
55,1
55,1
55,1
55,1
55,1
55,1
55,1
55,1
55,1
55,63
55,1
55,1
55,1
55,1
55,1
55,1
55,1
55,1
55,1
55,511
55,1
55,1
55,1
55,1
55,1
55,1
55,1
55,1
55,1
55,1
55,1
55,1
55,1
55,1
55,1
55,1
55,1
55,1
55,1
55,1
55,1
55,1
55,255
55,1
55,1
55,1
55,1
55,1
55,1
55,2047
55,1
55,1
55,1
55,1
55,1
55,63
55,1
55,1
55,63
55,1
55,1
55,1
55,1
55,1
55,1
55,1
55,1
55,1
55,31
55,1
55,1
55,1
55,1
55,1
55,1
55,1
55,1
55,3
55,1
55,1
55,1
55,1
55,1
55,1
55,1
55,1
55,1
55,1
55,1
55,1
55,1
55,1
55,1
55,1
55,1
55,1
55,1
55,1
55,1
55,511
55,1
55,1
55,1
55,1
55,1
55,1
55,1
55,1
55,1
55,1
55,1
55,1
55,1023
55,1
55,1
55,1
55,1
55,1
55,2047
55,1
55,1
55,1
55,1
55,1
55,1
55,1
55,1
55,1
55,1
55,1
55,1
55,1023
55,1
55,1
55,1
55,1
55,1
55,1
55,1
55,1
55,31
55,1
55,1
55,1
55,1
55,1
55,1
55,1
55,1
55,1
55,1
55,1
55,1
55,1
55,1
55,1
55,1
55,1
55,1
55,1
55,1
55,1
55,15
55,1
55,1
55,1
55,1
55,1
55,1
55,1
55,1
55,1
55,1
55,1
55,1
55,1
55,1
55,1
55,2047
55,1
55,1
55,1
55,1
55,1
55,1
55,1
55,1
55,1
55,127
55,1
55,1
55,1
55,1
55,1
55,1
55,1
55,1
55,127
55,1
55,1
55,1
55,1
55,1
55,1
55,1
55,1
55,1
55,63
55,1
55,1
55,1
55,1
55,1
55,1
55,1
55,1
55,1
55,1
55,1
55,1
55,1
55,1
55,1
55,1
55,1
55,1
55,1
55,1
55,1023
55,1
55,1
55,1
55,1
55,1
55,1
55,1
55,1
55,1
55,127
55,1
55,1
55,1
55,1
55,1
55,1
55,1
55,1
55,1
55,1
55,1
55,1
55,1
55,1
55,1
55,1
55,1
55,1
55,1
55,1
55,1
55,1
55,1
55,1023
55,1
55,1
55,1
55,1
55,1
55,1
55,1
55,1
55,1
55,1
55,1
55,1
55,1
55,1
55,1
55,1
55,1
55,1
55,1
55,1
55,1
55,1
56,1
56,1
56,1
56,511
56,1
56,1
56,1
56,1
56,1
56,1
56,1
56,1
56,1
56,1023
56,1
56,1
56,1
56,1
56,1
56,1
56,1
56,1
56,255
56,1
56,1
56,1
56,1
56,1
56,1
56,1
56,1
56,1
56,127
56,1
56,1
56,1
56,1
56,1
56,1
56,1
56,1
56,1
56,1
56,1
56,1
56,1
56,1
56,1
56,1
56,1
56,1
56,1
56,1023
56,1
56,1
56,1
56,1
56,1
56,1
56,1
56,1
56,1
56,1
56,127
56,1
56,1
56,1
56,1
56,1
56,1
56,1
56,1
56,1023
56,1
56,1
56,1
56,1
56,1
56,1
56,1
56,1
56,1
56,1023
56,1
56,1
56,1
56,1
56,1
56,1
56,1
56,1
56,1
56,255
56,1
56,1
56,1
56,1
56,1
56,1
56,1
56,1
56,1
56,63
56,1
56,1
56,1
56,1
56,1
56,1
56,1
56,1
56,127
56,1
56,1
56,1
56,1
56,1
56,1
56,1
56,1
56,1
56,1
56,511
56,1
56,1
56,1
56,1
56,1
56,1
56,1
56,1
56,1
56,1
56,1
56,255
56,1
56,1
56,1
56,1
56,1
56,1
56,1
56,1
56,1023
56,1
56,1
56,1
56,1
56,1
56,1
56,1
56,1
56,1
56,15
56,1
56,1
56,1
56,1
56,1
56,1
56,1
56,1
56,1
56,1
56,3071
56,1
56,1
56,1
56,1
56,1
56,1
56,1
56,1
56,1
56,1023
56,1
56,1
56,1
56,1
56,1
56,1
56,1
56,1
56,1
56,1
56,1
56,1
56,1023
56,1
56,1
56,1
56,1
56,1
56,1
56,1
56,2047
56,1
56,1
56,1
56,1
56,1
56,1
56,1
56,1
56,1
56,127
56,1
56,1
56,1
56,1
56,1
56,1
56,1
56,1
56,1
56,127
56,1
56,1
56,1
56,1
56,1
56,1
56,1
56,1
56,127
56,1
56,1
56,1
56,1
56,1
56,1
56,1
56,1
56,1
56,1023
56,1
56,1
56,1
56,1
56,1
56,1
56,1
56,1
56,1
56,255
56,1
56,1
56,1
56,1
56,1
56,1
56,1
56,1
56,1023
56,1
56,1
56,1
56,1
56,1
56,1
56,1
56,1
56,1
56,255
56,1
56,1
56,1
56,1
56,1
56,1
56,1
56,1
56,1023
56,1
56,1
56,1
56,1
56,1
56,1
56,1
56,1
56,1
56,1
56,1
56,1
56,1023
56,1
56,1
56,1
56,1
56,1
56,1
56,1
56,1
56,1
56,1
56,1
56,1
56,1
56,1
56,1
56,1
56,1
56,2047
56,1
56,1
56,1
56,1
56,1
56,1
56,15
56,1
56,1
56,63
56,1
56,1
56,1
56,1
56,1
56,1
56,1
56,1
56,1
56,1023
56,1
56,1
56,1
56,1
56,1
56,1
56,1
56,1
56,1
56,1023
56,1
56,1
56,1
56,1
56,1
56,1
56,1
56,1
56,127
56,1
56,1
56,1
56,1
56,1
56,1
56,1
56,1
56,1023
56,1
56,1
56,1
56,1
56,1
56,1
56,1
56,1
56,1
56,1
56,63
56,1
56,1
56,1
56,1
56,1
56,1
56,1
56,1
56,127
56,1
56,1
56,1
56,1
56,1
56,1
56,1
56,1
56,1
56,1
56,1
56,1
56,511
56,1
56,1
56,1
56,1
56,1
56,1
56,1
56,1
56,1
56,1
56,1
56,1
56,1
56,1
56,1
56,1
56,1
56,1
56,1
56,1
56,1
56,1
56,1
56,1
56,1
56,1
56,1
56,1
56,127
56,1
56,1
56,1
56,1
56,1
56,1
56,1
56,1
56,1
56,31
56,1
56,1
56,1
56,1
56,1
56,1
56,1
56,1
56,1023
56,1
56,1
56,1
56,1
56,1
56,1
56,1
56,1
56,1
56,127
56,1
56,1
56,1
56,1
56,1
56,1
56,1
56,1
56,1023
56,1
56,1
56,1
56,1
56,1
56,1
56,1
56,1
56,1
56,1
56,1
56,1
56,511
56,1
56,1
56,1
56,1
56,1
56,1
56,1
56,1
56,1023
56,1
56,1
56,1
56,1
56,1
56,1
56,1
56,1
56,1
56,1
56,1
56,511
56,1
56,1
56,1
56,1
56,1
56,1
56,1
56,1
56,63
56,127
56,1
56,1
56,1
56,1
56,1
56,1
56,1
56,63
56,7
56,1
56,1
56,1
56,1
56,1
56,1
56,1
56,1
56,31
56,1
56,1
56,1
56,1
56,1
56,1
56,1
56,1
56,1
56,1
56,1
56,1
56,1
56,1
56,1
56,1
56,1
56,1
56,1
56,1
56,1
56,1
56,1
56,1
56,1
56,1
56,1
56,1
56,1
56,1
56,1
56,1
56,1
56,1
56,1
56,1
56,1
56,1
56,1
56,2047
56,1
56,1
56,1
56,1
56,1
56,1
57,1
57,1
57,1
57,1
57,1
57,1
57,1
57,1
57,1
57,1
57,1
57,1
57,1
57,1
57,1
57,1
57,1
57,1
57,1
57,1
57,1
57,1
57,1
57,1
57,1
57,1
57,1
57,1
57,1
57,1
57,1
57,1
57,1
57,1
57,1
57,1
57,1
57,1
57,1
57,1
57,1
57,1
57,1
57,1
57,1
