N,time
71,1
71,1
71,127
71,63
71,127
71,31
71,7
71,255
71,1
71,255
71,15
71,63
71,1
71,1
71,1
71,1
71,1
71,1023
71,1
71,127
71,1
71,1
71,15
71,63
71,1
71,63
71,127
71,15
71,1
71,1023
71,1
71,1
71,1
71,1
71,1
71,127
71,255
71,1
71,127
71,1
71,1
71,127
71,1
71,31
71,1
71,127
71,1
71,127
71,1
71,127
71,15
71,1
71,255
71,1
71,31
71,127
71,1
71,3
71,255
71,2047
71,1
71,127
71,1
71,15
71,63
71,127
71,1
71,1
71,1
71,1
71,1
71,1
71,1
71,1
71,1
71,1
71,1
71,63
71,1
71,255
71,255
71,1
71,1
71,1
71,255
71,1
71,63
71,1
71,127
71,127
71,1
71,63
71,1
71,127
71,1
71,1
71,127
71,1
71,1
71,1
71,1
71,63
71,31
71,127
71,1
71,127
71,1
71,127
71,1
71,3
71,1
71,127
71,31
71,127
71,1
71,1023
71,1
71,31
71,63
71,127
71,1
71,127
71,1
71,3
71,31
71,63
71,63
71,63
71,63
71,63
71,63
71,1
71,1
71,1
71,1
71,1
71,1
71,1
71,1
71,63
71,1
71,127
71,255
71,63
71,1
71,63
71,1
71,1
71,255
71,1
71,1
71,1
71,1
71,1
71,127
71,127
71,1
71,3
71,1
71,1
71,1
71,255
71,1
71,63
71,31
71,31
71,1
71,2047
71,1
71,1
71,1
71,1
71,1
71,1
71,1
71,255
71,31
71,63
71,7
71,31
71,127
71,127
71,127
71,511
71,1
71,255
71,1
71,63
71,1
71,31
71,1
71,15
71,1
71,63
71,127
71,1
71,127
71,127
71,1
71,1
71,15
71,255
71,1
71,255
71,255
71,255
71,1
71,255
71,1
71,1
71,1
71,127
71,1
71,63
71,1
71,1
71,1
71,31
71,3
71,1
71,63
71,127
71,1
71,255
71,1
71,1
71,1
71,127
71,1
71,255
71,127
71,255
71,1
71,127
71,1
71,127
71,7
71,1
71,1
71,255
71,1
71,15
71,127
71,127
71,1
71,31
71,1
71,63
71,127
71,255
71,127
71,1
71,1
71,63
71,1
71,1
71,1
71,127
71,255
71,1
71,255
71,1
71,7
71,1
71,127
71,127
71,1
71,1
71,63
71,1
71,1
71,1
71,127
71,1
71,1
71,255
71,1
71,4095
71,1
71,1
71,127
71,1
71,127
71,1
71,1
71,1
71,1
71,1
71,1
71,1
71,1
71,1
71,1
71,1
71,1
71,1
71,1
71,2047
71,1
71,127
71,1
71,127
71,1
71,31
71,1
71,127
71,1
71,7
71,1
71,1
71,1
71,1
71,255
71,1
71,1
71,127
71,255
71,1
71,255
71,1
71,1
71,1
71,127
71,1
71,1
71,127
71,63
71,1
71,1
71,15
71,31
71,1
71,31
71,1
71,7
71,127
71,1
71,255
71,1
71,31
71,15
71,63
71,1
71,127
71,1
71,255
71,1
71,7
71,1
71,63
71,1
71,127
71,1
71,31
71,1
71,1
71,1
71,31
71,127
71,63
71,1
71,127
71,1
71,1
71,7
71,1
71,127
71,63
71,1
71,63
71,63
71,63
71,15
71,31
71,1
71,255
71,1
71,1
71,63
71,1
71,63
71,3
71,63
71,127
71,1
71,63
71,1
71,1
71,1
71,63
71,1
71,15
71,31
71,63
71,1
71,1
71,1
71,511
71,1
71,127
71,1
71,255
71,1
71,127
71,1
71,1
71,1
71,63
71,1
71,1
71,1
71,31
71,1
71,1
71,1
71,4095
71,31
71,1
71,1
71,1
71,1
71,1
71,1
71,1
71,1
71,1
71,1
71,1
71,1
71,1
71,1
71,1
71,1
71,1
71,1
71,1
71,127
71,1
71,31
71,1
71,1
71,1
71,1
71,1
71,1
71,1
71,127
71,1
71,127
71,1
71,1
71,1
71,63
71,1
71,15
71,1
71,1
71,1
71,63
71,1023
71,1
71,127
71,1
71,1
71,1
71,1
71,1
71,31
71,1
71,1
71,15
71,255
71,1
71,1
71,1
71,63
71,1
71,127
71,255
71,1
71,63
71,1
71,1
71,127
71,1
71,31
71,1
71,63
71,1
71,15
71,1
71,63
71,1
71,127
71,127
71,511
71,127
71,1
71,1
71,255
71,63
71,1
71,127
71,1
71,63
71,63
71,1
71,1
71,127
71,127
71,1
71,31
71,127
71,63
71,1
71,1
71,255
71,255
71,1
71,127
71,127
71,1023
71,15
71,31
71,1
71,127
71,1
71,127
71,1
71,255
71,1
71,31
71,1
71,1
71,1
71,1
71,1
71,1
71,127
71,255
71,15
71,1
71,1
71,255
71,1
71,3
71,1
71,63
71,1
71,1
71,1
71,31
71,1
71,1
71,127
71,127
71,15
71,255
71,1
71,511
71,1
71,127
71,1
71,3
71,31
71,127
71,1
71,1
71,1
71,63
71,1
71,255
71,255
71,1
71,63
71,1
71,1
71,1
71,1
71,127
71,127
71,127
71,1
71,63
71,1
71,127
71,1
71,127
71,1
71,511
71,127
71,63
71,1
71,255
71,1
71,127
71,1
71,31
71,63
71,255
71,1
71,1
71,1
71,127
71,63
71,31
71,31
71,63
71,127
71,1
71,63
71,255
71,1
71,127
71,1
72,127
72,31
72,63
72,127
72,255
72,1
72,63
72,1
72,63
72,1
72,127
72,1
72,63
72,1
72,31
72,127
72,255
72,127
72,255
72,1
72,1
72,1
72,127
72,1
72,15
72,1
72,127
72,127
72,1
72,63
72,127
72,1
72,255
72,255
72,1
72,63
72,1
72,1
72,31
72,1
72,255
72,1
72,63
72,1
72,1
72,7
72,127
72,1
72,255
72,1
72,31
72,127
72,1023
72,1
72,1
72,1
72,1
72,1
72,1
72,1
72,1
72,1
72,1
72,127
72,127
72,1
72,63
72,1
72,63
72,1
72,1
72,255
72,1
72,127
72,1
72,1
72,1
72,1
72,1
72,1
72,127
72,1
72,127
72,63
72,63
72,1
72,127
72,1
72,63
72,1
72,2047
72,255
72,1
72,1
72,1
72,127
72,1
72,127
72,1
72,1
72,255
72,31
72,1
72,1
72,2047
72,1
72,63
72,1
72,15
72,1
72,127
72,1
72,1
72,1
72,1
72,127
72,1
72,1
72,1
72,63
72,1
72,1
72,63
72,3
72,1
72,255
72,1
72,127
72,1
72,63
72,1
72,127
72,1
72,1
72,127
72,1
72,127
72,1
72,31
72,63
72,1
72,255
72,127
72,1
72,1
72,63
72,127
72,1
72,255
72,1
72,63
72,1
72,63
72,1
72,31
72,1
72,63
72,1
72,7
72,31
72,511
72,1
72,31
72,1
72,255
72,1
72,7
72,127
72,127
72,1
72,1
72,1
72,127
72,1
72,15
72,1
72,63
72,1
72,31
72,1
72,255
72,1
72,1
72,127
72,1
72,31
72,63
72,255
72,511
72,1
72,2047
72,1
72,1
72,1
72,1
72,1
72,1
72,1
72,1
72,1
72,1
72,1
72,63
72,1
72,127
72,1
72,63
72,1
72,255
72,3
72,1
72,63
72,63
72,255
72,1
72,63
72,1
72,63
72,1
72,63
72,63
72,127
72,255
72,1
72,1
72,1
72,63
72,7
72,15
72,1
72,127
72,1
72,255
72,1
72,1
72,127
72,127
72,1
72,127
72,1
72,1
72,1
72,63
72,127
72,127
72,1
72,15
72,31
72,1
72,1
72,15
72,63
72,63
72,127
72,63
72,1
72,255
72,1
72,63
72,63
72,255
72,1
72,255
72,1
72,63
72,1
72,1
72,7
72,63
72,1
72,127
72,1
72,63
72,7
72,127
72,1
72,63
72,127
72,255
72,1
72,1
72,127
72,63
72,127
72,15
72,31
72,1
72,7
72,15
72,63
72,1
72,127
72,1
72,1
72,1
72,127
72,1
72,127
72,255
72,1
72,1
72,1
72,127
72,1
72,127
72,1
72,63
72,1
72,1
72,1
72,127
72,1
72,1
72,1
72,255
72,1
72,31
72,1
72,1
72,7
72,63
72,63
72,63
72,1
72,15
72,1
72,63
72,1
72,63
72,3
72,63
72,1
72,1
72,127
72,1
72,1
72,63
72,1
72,15
72,1
72,1
72,1
72,1
72,1
72,127
72,1
72,1
72,15
72,63
72,1
72,127
72,1
72,127
72,1
72,255
72,255
72,255
72,63
72,63
72,1
72,127
72,1
72,63
72,1
72,31
72,1
72,1
72,1
72,63
72,63
72,1
72,63
72,31
72,127
72,255
72,63
72,255
72,1
72,1
72,31
72,127
72,127
72,127
72,1
72,1
72,1
72,31
72,127
72,31
72,1
72,127
72,1
72,63
72,63
72,1
72,1
72,255
72,1
72,127
72,1
72,1
72,1
72,127
72,1
72,63
72,1
72,31
72,15
72,127
72,1
72,127
72,1
72,63
72,1
72,127
72,1
72,1
72,127
72,63
72,1
72,1023
72,1
72,63
72,1
72,15
72,255
72,15
72,127
72,255
72,1
72,127
72,1
72,1
72,63
72,63
72,63
72,127
72,1
72,1
72,1
72,1
72,511
72,1
72,1
72,63
72,1
72,1
72,1
72,255
72,1
72,127
72,127
72,127
72,1
72,7
72,1
72,31
72,1
72,127
72,1
72,1
72,1
72,1
72,1
72,127
72,1
72,127
72,1
72,1023
72,1
72,63
72,1
72,3
72,127
72,63
72,63
72,63
72,63
72,127
72,1
72,511
72,1
72,1
72,31
72,31
72,63
72,1
72,127
72,1
72,31
72,255
72,1
72,63
72,31
72,63
72,1
72,63
72,1
72,255
72,1
72,127
72,1
72,127
72,127
72,127
72,1
72,15
72,1
72,31
72,127
72,127
72,1
72,1
72,63
72,127
72,1
72,1
72,1
72,127
72,1
72,1
72,1
72,63
72,127
72,255
72,1
72,31
72,1
72,31
72,31
72,127
72,1
72,63
72,1
72,255
72,1
72,1
72,1
72,127
72,1
72,1
72,255
72,1023
72,1
72,1
72,1
72,127
72,1
72,31
72,1
72,127
72,127
72,15
72,1
72,255
72,1
72,1
72,1
72,1
72,1
72,511
72,1
72,1
72,127
72,1
72,127
72,63
72,1
72,63
72,63
72,31
72,1
72,7
72,31
72,127
72,1
72,1
72,63
72,63
72,1
72,1
72,1
72,1
72,1
72,63
72,127
72,1
72,127
72,1
72,63
72,127
72,1
72,63
72,1
72,1
72,63
72,1
72,1
72,127
72,1
72,127
72,1
72,127
72,1
72,1023
72,1
72,63
72,1
72,63
72,1
72,127
72,1
72,1
72,127
72,63
72,1
72,1
72,63
72,1
72,255
72,3071
72,1
72,31
72,1
72,1
72,63
72,1
72,127
72,1
72,127
72,1
72,1
72,1
72,1
72,1
72,1
72,1
72,1
72,1
72,1
72,1
72,255
72,1
72,127
72,1
72,1
72,1
72,127
72,1
72,127
72,1
72,1
72,1
72,127
72,1
72,1
72,1
72,1
72,31
72,31
72,1
72,1
72,127
72,1
72,63
72,1
72,127
72,1
72,127
72,1
72,127
72,255
72,255
72,15
72,127
72,1
72,1
72,1
72,7
72,1
72,127
72,15
72,63
72,1
72,15
72,31
72,63
72,1
72,63
72,1
72,255
72,127
72,63
72,1
72,31
72,1
72,1
72,1
72,7
72,1
72,1
72,1
72,1
72,31
72,127
72,1
72,1
72,127
72,63
72,15
72,15
72,1
72,63
72,1
72,63
72,31
72,1
72,127
72,1023
72,1
72,127
72,1
72,127
72,15
72,31
72,1
72,127
72,1
72,127
72,1
72,63
72,63
72,1
72,1
72,63
72,1
72,255
72,127
72,1
72,63
72,1
72,1
72,127
72,1
72,255
72,127
72,1
72,127
72,1
72,255
72,1
72,15
72,1
72,63
72,255
72,1
72,1
72,127
72,127
72,1
72,255
72,1
72,1
72,63
72,2047
72,31
72,15
72,1
72,255
72,15
72,63
72,15
72,1
72,1
72,1
72,1
72,1
72,1
72,1
72,1
72,511
72,1
72,255
72,1
72,31
72,1
72,63
72,1
72,255
72,1
72,255
72,1
72,7
72,31
72,255
72,1
72,127
72,1
72,1
72,1
72,1
72,255
72,255
72,1
72,31
72,63
72,7
72,63
72,1
72,63
72,255
72,127
72,15
72,1
72,127
72,127
72,127
72,1
72,63
72,1
72,1
72,1
72,127
72,1
72,63
72,255
72,1
72,1
72,1
72,63
72,1
72,63
72,1
72,1
72,1
72,127
72,1
72,1
72,1
72,1
72,255
72,1
72,127
72,1
72,3071
72,1
72,1
72,1
72,1
72,1
72,1
72,1
72,1
72,1
72,1
72,1
72,1
72,1
72,1
72,1
72,1
72,1
72,127
72,7
72,127
72,1
72,63
72,1
72,15
72,1
72,1
72,1
72,255
72,1
72,1
72,1
72,1
72,1
72,127
72,1
72,127
72,1
72,255
72,1
72,1
72,1
72,63
72,1
72,1
72,1
72,63
72,127
72,127
72,1
72,127
72,1
72,127
72,1
72,1
72,63
72,1
72,1
72,63
72,1
72,255
72,1
72,63
72,7
72,7
72,15
72,127
72,1
72,127
72,1
72,1
72,127
72,255
72,255
72,1
72,63
72,63
72,63
72,127
72,127
72,15
72,63
72,63
72,1
72,31
72,127
72,31
72,1
72,1
72,7
72,255
72,127
72,1023
72,1
72,1
72,1
72,1
72,1
72,127
72,1
72,31
72,1
72,31
72,1
72,127
72,1
72,63
72,15
72,63
72,63
72,63
72,1
72,7
72,1
72,127
72,1
72,255
72,7
72,127
72,1
72,63
72,1
72,1
72,31
72,63
72,1
72,1
72,1
72,127
72,1
72,31
72,1
72,15
72,127
72,63
72,1
72,127
72,1
72,1
72,63
72,31
72,63
72,127
72,1
72,1
72,1
72,1
72,7
72,1
72,1
72,63
72,31
72,127
72,1
72,127
72,1
72,1
72,1
72,31
72,1
72,127
72,1
72,127
72,1
72,63
72,1
72,127
72,1
72,63
72,1
72,127
72,1
72,1
72,1
72,127
72,1
72,3071
72,1
72,511
72,1
72,1
72,1
72,1
72,1
72,1
72,1
72,1
72,1
72,1
72,1
72,1
72,1
72,1
72,1
72,1
72,1
72,1
72,127
72,1
72,127
72,1
72,127
72,1
72,63
72,1
72,1
72,1
72,15
72,1
72,127
72,1
72,127
72,63
72,127
72,1
72,127
72,1
72,1
72,127
72,1
72,1
72,127
72,63
72,1
72,31
72,1
72,63
72,15
72,63
72,1
72,1
72,1
72,3
72,255
72,1
72,1
72,127
72,1
72,127
72,1
72,255
72,1
72,1
72,1
72,31
72,15
72,1
72,1
72,63
72,1
72,31
72,1
72,1023
72,1
72,1
72,1
72,1023
72,127
72,31
72,1
72,3071
72,1
72,1
72,1
72,1
72,1
72,1
72,1
72,1
72,1
72,1
72,1
72,1
72,1
72,1
72,1
72,1
72,127
72,1
72,127
72,63
72,1
72,255
72,1
72,1
72,255
72,1
72,255
72,1
72,63
72,1
72,127
72,1
72,127
72,1
72,3
72,1
72,1
72,63
72,31
72,7
72,1
72,31
72,1
72,127
72,255
72,1
72,255
72,63
72,1
72,63
72,1
72,1
72,31
72,7
72,31
72,63
72,1
72,63
72,1
72,31
72,1
72,1
72,63
72,1023
72,7
72,63
72,31
72,63
72,1
72,127
72,1
72,31
72,255
72,1
72,1
72,255
72,1
72,1
72,1
72,63
72,15
72,127
72,1
72,1
72,1
72,255
72,1
72,63
72,1
72,63
72,1
72,1
72,1
72,255
72,1
72,1
72,1
72,127
72,1
72,31
72,15
72,63
72,63
72,127
72,1
72,63
72,127
72,1
72,1
72,63
72,1
72,127
72,1
72,15
72,127
72,1
72,255
72,127
72,1
72,63
72,1
72,127
72,1
72,255
72,1
72,63
72,1
72,127
72,15
72,15
72,1
72,255
72,1
72,127
72,1
72,511
72,1
72,1
72,63
72,63
72,127
72,15
72,127
72,127
72,1
72,63
72,63
72,31
72,1
72,1
72,127
72,127
72,63
72,15
72,1
72,1
72,1
72,31
72,1
72,127
72,1
72,127
72,1
72,127
72,1
72,255
72,1
72,63
72,1
72,1
72,7
72,1
72,127
72,127
72,1
72,63
72,63
72,127
72,1
72,127
72,1
72,63
72,1
72,127
72,1
72,31
72,15
72,31
72,1
72,31
72,15
72,255
72,1
72,63
72,1
72,1
72,1
72,1
72,1
72,1
72,63
72,31
72,63
72,63
72,63
72,31
72,255
72,1
72,1
72,15
72,63
72,127
72,1
72,63
72,255
72,127
72,1
72,15
72,1
72,63
72,1
72,63
72,1
72,127
72,1
72,255
72,1
72,1
72,1
72,31
72,1
72,1
72,1
72,255
72,1
72,4095
72,1
72,1
72,1
72,1
72,1
72,1
72,1
72,1
72,1
72,1
72,1
72,1
72,1
72,1
72,1
72,1
72,1
72,1
72,1
72,1
72,127
72,1
72,31
72,1
72,255
72,1
72,127
72,1
72,127
72,1
72,1
72,1
72,63
72,1
72,1
72,1
72,1
72,1
72,63
72,1
72,1
72,127
72,1
72,127
72,255
72,1
72,1
72,1
72,1
72,255
72,255
72,1
72,15
72,1
72,63
72,63
72,1
72,127
72,1
72,255
72,1
72,127
72,1
72,15
72,127
72,127
72,1
72,127
72,1
72,1023
72,1
72,1
72,1
72,1
72,255
72,1
72,1
72,1
72,1
72,1
72,1
72,63
72,63
72,255
72,1
72,127
72,1
72,127
72,1
72,127
72,1
72,31
72,1
72,63
72,1
72,255
72,15
72,255
72,1
73,1
73,1
73,1
73,127
73,1
73,15
73,31
73,63
73,127
73,31
73,1
73,31
73,63
73,1
73,1
73,63
73,127
73,1
73,1
73,127
73,127
73,15
73,63
73,15
73,1
73,255
73,1
73,31
73,1
73,63
73,1
73,31
73,1
73,127
73,1
73,1
73,1
73,1
73,1
73,63
73,1
73,1
73,127
73,1
73,1
73,1
73,3071
73,1
73,1
73,1
73,1
73,1
73,1
73,1
73,1
73,1
73,1
73,1
73,1
73,1
73,127
73,1
73,511
73,1
73,127
73,1
73,1
73,1
73,127
73,1
73,511
73,1
73,127
73,1
73,127
73,1
73,1
73,127
73,1
73,63
73,1
73,1
73,1
73,127
73,1
73,15
73,127
73,1
73,63
73,1
73,127
73,15
73,63
73,63
73,1
73,127
73,15
73,63
73,1
73,15
73,255
73,1
73,1
73,63
73,1
73,63
73,1
73,127
73,63
73,1
73,127
73,1
73,127
73,1
73,1
73,1
73,1
73,3
73,1
73,31
73,1
73,1
73,127
73,1
73,31
73,1
73,31
73,1
73,255
73,1
73,1
73,63
73,127
73,1
73,63
73,63
73,1
73,1
73,63
73,1
73,1
73,255
73,255
73,127
73,127
73,1
73,15
73,255
73,1
73,1
73,1
73,127
73,1
73,15
73,1
73,1
73,1
73,63
73,127
73,1
73,511
73,1
73,255
73,1
73,31
73,1
73,2047
73,1
73,1
73,1
73,1
73,255
73,1
73,1
73,1
73,1
73,1
73,1
73,1
73,1
73,127
73,1
73,255
73,31
73,127
73,127
73,63
73,1
73,1
73,1
73,63
73,1
73,127
73,1
73,127
73,1
73,7
73,1
73,255
73,255
73,1
73,1
73,31
73,127
73,255
73,31
73,127
73,1
73,31
73,1
73,1
73,15
73,127
73,1
73,63
73,1
73,15
73,1
73,31
73,127
73,1
73,255
73,255
73,1
73,1
73,63
73,1
73,127
73,127
73,1
73,127
73,1
73,63
73,1
73,127
73,63
73,127
73,1
73,15
73,63
73,511
73,1
73,127
73,1
73,63
73,1
73,255
73,1
73,127
73,1
73,1
73,1
73,63
73,1
73,127
73,1
73,63
73,1
73,127
73,1
73,127
73,1
73,4095
73,1
73,1
73,1
73,1
73,1
73,1
73,1
73,1
73,1
73,1
73,1
73,1
73,1
73,1
73,1
73,1
73,1
73,1
73,1
73,255
73,255
73,1
73,63
73,1
73,15
73,1
73,63
73,1
73,15
73,1
73,31
73,1
73,31
73,1
73,63
73,1
73,63
73,1
73,127
73,1
73,1
73,127
73,1
73,1
73,1
73,127
73,1
73,63
73,1
73,31
73,31
73,127
73,1
73,1
73,1
73,1
73,1
73,255
73,1
73,127
73,31
73,7
73,3
73,127
73,1
73,127
73,1
73,31
73,1
73,127
73,31
73,63
73,1
73,1
73,1
73,63
73,1
73,1
73,1
73,255
73,1
73,31
73,1
73,1
73,1
73,1
73,63
73,63
73,1
73,127
73,1
73,63
73,1
73,255
73,63
73,63
73,1
73,127
73,127
73,127
73,1
73,63
73,1
73,1
73,1
73,127
73,63
73,15
73,63
73,127
73,1
73,1
73,63
73,255
73,1
73,15
73,255
73,63
73,1
73,511
73,15
73,511
73,1
73,31
73,1
73,63
73,31
73,63
73,31
73,7
73,31
73,127
73,255
73,1
73,127
73,1
73,1
73,1
73,1
73,31
73,63
73,1
73,1
73,255
73,255
73,127
73,1
73,63
73,1
73,1
73,1
73,127
73,1
73,63
73,1
73,2047
73,1
73,1
73,127
73,1
73,1
73,1
73,127
73,15
73,1
73,1
73,127
73,1
73,127
73,63
73,15
73,255
73,1
73,31
73,63
73,31
73,1
73,1023
73,1
73,31
73,1
73,255
73,1
73,127
73,1
73,1
73,1
73,31
73,3
73,255
73,1
73,31
73,63
73,1
73,1
73,1
73,1
73,255
73,1
73,127
73,1
73,1
73,1
73,1
73,1
73,31
73,1
73,1
73,127
73,255
73,1
73,1
73,31
73,1
73,1
73,15
73,127
73,1
73,1
73,127
73,1
73,31
73,1
73,15
73,1
73,1
73,1
73,31
73,1
73,127
73,127
73,3
73,1
73,63
73,1
73,15
73,1
73,2047
73,1
73,1023
73,127
73,511
73,1
73,63
73,1
73,1
73,1
73,1
73,1
73,1
73,1
73,1
73,1
73,1
73,1
73,1
73,1
73,1
73,127
73,1
73,63
73,1
73,127
73,1
73,15
73,1
73,127
73,255
73,255
73,1
73,1
73,1
73,127
73,255
73,255
73,127
73,1
73,1
73,1
73,63
73,1
73,127
73,1
73,7
73,15
73,15
73,1
73,63
73,127
73,127
73,1
73,255
73,127
73,1
73,127
73,1
73,1
73,127
73,1
73,127
73,1
73,63
73,1
73,1
73,1
73,63
73,1
73,127
73,1
73,1
73,127
73,2047
73,1
73,1
73,1
73,1
73,1
73,1023
73,127
73,127
73,1
73,127
73,1
73,15
73,255
73,1
73,1
73,1
73,1
73,1
73,1
73,255
73,1
73,127
73,1
73,63
73,1
73,1
73,1
73,1
73,255
73,1
73,1
73,127
73,1
73,31
73,1
73,127
73,1
73,1023
73,127
73,255
73,1
73,63
73,1
73,1
73,1
73,1
73,255
73,1
73,127
73,1
73,1
73,1
73,63
73,1
73,63
73,127
73,1
73,1
73,1
73,1
73,1
73,127
73,1
73,255
73,1
73,2047
73,1
73,31
73,1
73,31
73,1
73,1
73,1
73,127
73,127
73,1
73,7
73,1
73,1
73,1
73,1
73,1
73,1
73,1
73,1
73,63
73,1
73,127
73,1
73,127
73,1
73,63
73,1
73,1
73,1
73,63
73,1
73,31
73,31
73,63
73,1
73,511
73,1
73,1
73,63
73,1
73,1
73,1
73,31
73,15
73,63
73,1
73,1
73,15
73,1
73,1
73,1
73,1
73,1
73,1
73,1
73,63
73,127
73,1
73,1
73,63
73,1
73,31
73,1
73,1
73,1
73,127
73,63
73,1
73,31
73,127
73,1
73,511
73,1
73,1023
73,1
73,1
73,1
73,1
73,1
73,1
73,1
73,127
73,1
73,63
73,1
73,1
73,1
73,63
73,1
73,127
73,1
73,127
73,127
73,1
73,1
73,255
73,255
73,1
73,7
73,1
73,127
73,1
73,63
73,1
73,63
73,31
73,1
73,127
73,1
73,255
73,1
73,127
73,127
73,31
73,1
73,1
73,127
73,127
73,1
73,1023
73,1
73,1
73,1
73,1
73,31
73,255
73,1
73,255
73,1
73,127
73,1
73,255
73,1
73,1
73,511
73,1
73,1
73,1
73,1
73,255
73,1
73,255
73,1
73,31
73,1
73,63
73,1
73,15
73,63
73,255
73,1
73,127
73,63
73,31
73,1
73,127
73,255
73,1
73,1
73,1
73,1
73,255
73,1
73,127
73,1
73,1
73,1
73,63
73,1
73,127
73,255
73,31
73,63
73,63
73,1
73,63
73,1
73,1023
73,1
73,2047
73,1
73,1
73,127
73,127
73,1
73,255
73,127
73,255
73,1
73,15
73,1
73,1
73,127
73,1
73,1
73,1
73,1
73,1
73,1
73,1
73,255
73,1
73,1
73,1
73,255
73,1
73,1
73,1
73,63
73,127
73,1
73,255
73,127
73,1
73,127
73,255
73,127
73,127
73,1
73,1
73,1
73,255
73,255
73,511
73,1
73,63
73,1
73,127
73,1
73,127
73,1
73,1
73,127
73,1
73,1
73,127
73,1
73,7
73,31
73,255
73,1
73,511
73,255
73,63
73,1
73,1
73,1
73,15
73,1
73,31
73,63
73,127
73,1
73,63
73,1
73,63
73,63
73,127
73,31
73,63
73,1
73,127
73,1
73,127
73,1
73,15
73,1
73,255
73,1
73,1
73,31
73,127
73,255
73,255
73,63
73,127
73,1
73,31
73,1
73,1
73,63
73,1
73,127
73,7
73,15
73,63
73,1
73,1
73,127
73,63
73,1
73,127
73,1
73,511
73,1
73,255
73,1
73,63
73,1
73,1
73,127
73,1
73,1
73,1
73,63
73,127
73,1
73,1
73,3
73,63
73,1
73,7
73,127
73,31
73,1
73,1
73,127
73,127
73,127
73,1023
73,1
73,1
73,1
73,127
73,1
73,1
73,1
73,255
73,1
73,1
73,1
73,255
73,1
73,127
73,1
73,1
73,127
73,1
73,15
73,255
73,1
73,127
73,1
73,3071
73,127
73,1
73,1
73,1
73,63
73,1
73,1
73,1
73,1
73,1
73,1
73,1
73,1
73,1
73,1
73,1
73,1
73,127
73,1
73,31
73,255
73,1
73,31
73,1
73,1
73,1
73,1
73,1
73,63
73,1
73,255
73,1
73,127
73,1
73,1
73,1
73,255
73,127
73,1
73,63
73,127
73,255
73,31
73,1
73,63
73,255
73,1
73,127
73,1
73,1
73,7
73,127
73,1
73,1
73,1
73,511
73,1
73,63
73,1
73,255
73,1
73,127
73,1
73,127
73,127
73,255
73,1
73,15
73,15
73,1
73,1
73,63
73,1
73,63
73,255
73,255
73,1
73,127
73,1
73,127
73,31
73,255
73,63
73,255
73,1
73,255
73,1
73,1
73,1
73,7
73,7
73,63
73,7
73,255
73,1
73,1
73,1
73,127
73,63
73,1
73,1
73,127
73,1
73,255
73,127
73,127
73,63
73,127
73,1
73,127
73,1
73,1
73,1
73,31
73,127
73,255
73,1
73,255
73,255
73,127
73,1
73,63
73,1
73,255
73,1
73,127
73,1
73,63
73,1
73,15
73,127
73,127
73,1
73,1
73,63
73,1
73,127
73,63
73,127
73,511
73,63
73,1
73,1
73,1
73,127
73,31
73,1
73,127
73,15
73,1
73,1
73,255
73,1
73,7
73,1
73,1
73,1
73,63
73,1
73,127
73,1
73,63
73,1
73,15
73,3
73,127
73,1
73,15
73,127
73,63
73,63
73,1
73,127
73,1
73,63
73,255
73,1
73,127
73,1
73,127
73,1
73,1
73,1
73,63
73,1
73,63
73,1
73,127
73,1
73,63
73,1
73,511
73,127
73,1
73,31
73,1
73,1
73,1023
73,127
73,1
73,31
73,63
73,1
73,63
73,31
73,255
73,1
73,1
73,1
73,1
73,3
73,1
73,15
73,1
73,1
73,255
73,255
73,1
73,1
73,1
73,1
73,255
73,3
73,127
73,1
73,127
73,1
73,127
73,127
73,63
73,1
73,15
73,1
73,63
73,1
73,1
73,1
73,1
73,1
73,1
73,63
73,1
73,1
73,1
73,1
73,1
73,1
73,1
73,1
73,1
73,127
73,255
73,1
73,1
73,15
73,63
73,1
73,31
73,1
73,127
73,1
73,1
73,15
73,63
73,1
73,1
73,1
73,63
73,1
73,127
73,127
73,127
73,1
73,63
73,1
73,127
73,127
73,31
73,1
73,1
73,63
73,1023
73,1
73,1
73,63
73,15
73,127
73,255
73,1
73,31
73,1
73,1
73,1
73,1
73,1
73,1
73,1
73,255
73,1
73,1
73,63
73,255
73,255
73,1
73,15
73,1
73,127
73,63
73,1
73,7
73,31
73,255
73,127
73,1
73,1
73,1
73,127
73,1
73,127
73,1
73,1
73,1
73,1
73,1
73,127
73,1
73,31
73,1
73,63
73,1
73,63
73,1
73,7
73,1
73,1
73,4095
73,1
73,1
73,63
73,1
73,1
73,1
73,1
73,1
73,1
73,1
73,1
73,1
73,1
73,1
73,1
73,1
73,1
73,1
73,1
73,1
73,1
73,127
73,1
73,127
73,1
73,127
73,1
73,63
73,1
73,63
73,1
73,1023
73,1
73,31
73,1
73,63
73,1
73,1
73,127
73,255
73,1
73,63
73,7
73,1
73,1
73,127
73,1
73,127
73,1
73,63
73,255
73,1
73,63
73,1
73,63
73,127
73,3
73,63
73,1
73,1
73,1
73,127
73,1
73,31
73,1
73,1
73,15
73,255
73,1
73,127
73,1
73,127
73,1
73,1
73,63
73,63
73,1
73,63
73,1
73,255
73,1
73,1
73,1
73,31
73,15
73,31
73,127
73,63
73,63
73,127
73,1
73,31
73,1
73,63
73,1
73,127
73,1
73,1
73,63
73,1
73,1
73,63
73,127
73,3
73,3
73,127
73,1
73,1
73,127
73,511
